0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70357	0.348	0.348	0.390	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70389	0.406	0.406	0.456	-3
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70420	0.504	0.504	0.519	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70453	0.551	0.551	0.587	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70484	0.624	0.624	0.648	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70516	0.711	0.711	0.711	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70550	0.762	0.762	0.774	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70583	0.809	0.809	0.847	-4
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70625	0.907	0.907	0.932	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70657	0.968	0.968	0.996	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70690	1.044	1.044	1.067	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70724	1.150	1.150	1.134	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70765	1.219	1.219	1.212	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70799	1.284	1.284	1.272	-5
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70839	1.345	1.345	1.343	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70879	1.404	1.404	1.425	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70911	1.483	1.483	1.494	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70944	1.552	1.552	1.567	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
70976	1.621	1.621	1.579	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71008	1.632	1.632	1.585	-4
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71040	1.625	1.625	1.654	-3
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71072	1.690	1.690	1.717	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71103	1.734	1.734	1.777	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71136	1.839	1.839	1.841	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71168	1.882	1.882	1.901	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71201	1.969	1.969	1.963	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71238	1.987	1.987	2.041	-4
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71270	2.064	2.064	2.108	-5
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71302	2.129	2.129	2.176	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71333	2.194	2.194	2.241	-6
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71365	2.249	2.249	2.312	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71397	2.325	2.325	2.372	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71429	2.404	2.404	2.431	-7
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71461	2.455	2.455	2.494	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71493	2.517	2.517	2.557	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71525	2.600	2.600	2.622	-8
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71567	2.666	2.666	2.718	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71598	2.745	2.745	2.796	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71639	2.872	2.872	2.887	-9
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71675	2.930	2.930	2.973	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71717	3.036	3.036	3.058	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71759	3.075	3.075	3.151	-10
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71800	3.144	3.144	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71834	3.166	3.166	3.163	-11
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71877	3.166	3.166	3.162	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71911	3.181	3.181	3.161	-10
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71953	3.184	3.184	3.160	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
71984	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72015	3.141	3.141	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72056	3.170	3.170	3.159	-9
72087	3.152	3.152	3.159	-9
72087	3.152	3.152	3.159	-9
72087	3.152	3.152	3.159	-9
72087	3.152	3.152	3.159	-9
72087	3.152	3.152	3.159	-9
